START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,9.13,9.13,5,9.01,9.01,3,8.44,8.44,4,8.70,8.70,1,8.38,8.38,2,8.41,8.41,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,12.78,21.91,5,12.64,21.66,2,13.01,21.46,4,12.93,21.64,3,13.09,21.48,1,12.95,21.37,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,12.55,34.47,5,12.62,34.28,2,12.41,33.87,4,12.55,34.19,3,12.59,34.07,1,12.45,33.83,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
5,11.32,45.79,6,11.51,45.80,1,11.54,45.42,4,11.46,45.66,3,11.50,45.58,2,11.60,45.43,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,10.95,56.74,5,10.90,56.70,3,10.97,56.40,4,10.79,56.46,1,10.73,56.31,2,10.91,56.34,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,10.22,1:06.97,5,9.93,1:06.64,2,9.92,1:06.32,4,10.06,1:06.52,3,10.10,1:06.42,1,9.94,1:06.29,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,9.67,1:16.64,5,9.87,1:16.51,2,9.80,1:16.13,1,9.56,1:16.09,4,9.81,1:16.24,3,9.93,1:16.22,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,10.10,1:26.74,5,9.84,1:26.35,3,10.07,1:26.20,4,10.20,1:26.30,1,9.63,1:25.87,2,9.95,1:26.17,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,9.92,1:36.67,4,9.77,1:36.13,3,9.75,1:35.96,5,9.85,1:36.15,1,9.95,1:35.83,2,9.72,1:35.90,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,10.23,1:46.90,3,9.42,1:45.55,4,9.60,1:45.56,5,9.52,1:45.67,1,9.43,1:45.26,2,9.38,1:45.28,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,10.51,1:57.42,3,9.38,1:54.93,4,9.37,1:54.93,5,9.34,1:55.02,1,9.45,1:54.71,2,9.50,1:54.79,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
6,11.09,2:08.51,4,9.56,2:04.50,5,9.66,2:04.60,3,9.42,2:04.44,1,9.63,2:04.35,2,9.60,2:04.39,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
4,11.30,2:19.81,6,27.83,2:32.34,3,9.76,2:14.37,5,24.80,2:29.25,1,9.79,2:14.14,2,9.80,2:14.20,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
4,11.97,2:31.772,0,,DQ,3,9.87,2:24.239,5,17.07,2:46.317,2,10.02,2:24.160,1,9.87,2:24.063,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,7
