Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
1,6.67,6.67,3,7.05,7.05,4,7.19,7.19,2,6.87,6.87
1,9.30,15.98,3,9.15,16.21,4,9.23,16.43,2,9.26,16.14
1,8.63,24.61,3,8.74,24.95,4,9.00,25.43,2,8.74,24.88
1,8.87,33.48,3,9.00,33.95,4,8.95,34.38,2,8.93,33.81
1,9.15,42.624,3,9.20,43.142,4,9.47,43.848,2,9.13,42.940
