WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Jose Ignacio FAZIO POSITION,Jose Ignacio FAZIO LAP TIME,Jose Ignacio FAZIO ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME
2,7.25,7.25,1,6.92,6.92,3,7.33,7.33,4,7.44,7.44
2,9.32,16.57,1,9.31,16.23,3,9.59,16.92,4,9.55,16.99
2,8.69,25.26,1,8.80,25.03,3,9.25,26.17,4,9.38,26.37
2,8.79,34.05,1,8.84,33.87,3,9.42,35.59,4,9.23,35.60
2,9.14,43.185,1,9.25,43.117,4,9.80,45.381,3,9.54,45.135
