Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,Felipe de SOUZA POSITION,Felipe de SOUZA LAP TIME,Felipe de SOUZA ELAPSED TIME,Oliver HORSEPOOL POSITION,Oliver HORSEPOOL LAP TIME,Oliver HORSEPOOL ELAPSED TIME,Zbigniew BRODKA POSITION,Zbigniew BRODKA LAP TIME,Zbigniew BRODKA ELAPSED TIME
0,6.870,6.870,0,7.756,7.756,0,6.924,6.924,0,7.536,7.536
0,9.148,16.019,0,10.618,18.374,0,9.402,16.326,0,8.997,16.533
0,8.790,24.808,0,10.764,29.139,0,8.908,25.234,0,8.873,25.406
0,8.991,33.799,0,10.913,40.052,0,9.139,34.373,0,9.553,34.959
0,9.216,43.015,0,11.653,51.704,0,28.726,1:03.099,0,9.389,44.348
