Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME
2,7.130,7.130,1,6.920,6.920,4,7.350,7.350,3,7.180,7.180
2,9.140,16.270,1,9.180,16.100,4,9.180,16.540,3,9.350,16.540
2,8.790,25.060,1,8.790,24.900,3,9.020,25.570,4,9.180,25.730
2,9.080,34.150,1,9.090,34.000,3,9.090,34.660,4,9.010,34.740
2,9.360,43.510,1,9.380,43.380,3,9.430,44.100,4,9.660,44.410
