Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Yoko IIZUKA POSITION,Yoko IIZUKA LAP TIME,Yoko IIZUKA ELAPSED TIME,HAN Yueshuang POSITION,HAN Yueshuang LAP TIME,HAN Yueshuang ELAPSED TIME
2,7.671,7.671,1,7.040,7.040,4,7.997,7.997,3,7.709,7.709
2,9.198,16.869,1,9.384,16.423,4,10.193,18.189,3,10.245,17.954
2,9.346,26.214,1,9.274,25.696,4,10.056,28.245,3,10.005,27.958
2,9.132,35.346,1,9.430,35.125,4,10.023,38.267,3,10.008,37.965
2,9.77,45.112,1,9.88,45.003,4,10.18,48.445,3,10.39,48.348
