Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Steve ROBILLARD POSITION,Steve ROBILLARD LAP TIME,Steve ROBILLARD ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME
1,6.820,6.820,4,7.040,7.040,2,6.960,6.960,3,6.980,6.980
1,9.020,15.850,4,9.680,16.720,2,9.320,16.290,3,9.540,16.530
1,8.810,24.660,4,8.980,25.710,2,8.950,25.240,3,9.110,25.640
1,9.160,33.830,3,9.340,35.050,2,9.040,34.280,4,9.660,35.300
1,9.690,43.520,3,9.660,44.710,2,9.630,43.910,4,10.040,45.350
