Maksim SIARHEYU POSITION,Maksim SIARHEYU LAP TIME,Maksim SIARHEYU ELAPSED TIME,WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,NEMIRO Nikita POSITION,NEMIRO Nikita LAP TIME,NEMIRO Nikita ELAPSED TIME,Oliver RINGER POSITION,Oliver RINGER LAP TIME,Oliver RINGER ELAPSED TIME
1,7.13,7.13,4,7.67,7.67,3,7.43,7.43,2,7.30,
1,9.30,16.43,4,9.31,16.98,3,9.41,16.84,2,9.47,
1,8.89,25.32,3,9.20,26.18,4,9.89,26.73,2,9.36,
1,9.13,34.45,4,22.45,48.63,3,9.25,35.98,2,9.63,
1,9.26,43.699,3,16.37,1:04.973,2,9.94,45.904,2,10.08,
