ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
0,13.879,13.879,0,13.846,13.846,0,14.159,14.159,0,13.624,13.624
0,10.994,24.873,0,11.132,24.978,0,11.000,25.159,0,11.004,24.628
0,10.849,35.722,0,10.863,35.840,0,10.934,36.093,0,10.951,35.579
0,10.551,46.273,0,10.104,45.944,0,10.364,46.457,0,10.534,46.113
0,10.078,56.352,0,10.131,56.075,0,10.189,56.646,0,10.172,56.285
0,9.693,1:06.045,0,9.806,1:05.881,0,9.650,1:06.296,0,9.769,1:06.053
0,9.974,1:16.019,0,9.967,1:15.849,0,9.940,1:16.236,0,9.943,1:15.996
0,10.081,1:26.100,0,9.845,1:25.694,0,10.024,1:26.260,0,10.012,1:26.008
0,9.768,1:35.869,0,10.004,1:35.698,0,,,0,9.979,1:35.988
