START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,10.98,10.98,6,11.42,,5,11.29,11.29,3,11.09,11.09,4,11.18,11.18,1,10.59,10.59,8,11.82,11.82,7,11.63,11.63,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
3,14.40,25.38,6,14.24,,5,14.34,25.63,4,14.48,25.57,7,14.49,25.67,2,14.72,25.31,1,13.37,25.19,8,14.26,25.89,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
4,12.04,37.42,1,11.33,,6,11.94,37.57,5,11.93,37.50,7,11.91,37.58,3,12.00,37.31,2,12.00,37.19,8,11.85,37.74,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
6,11.95,49.37,1,11.89,,2,11.43,49.00,7,11.94,49.44,4,11.64,49.22,,,,3,11.88,49.07,5,11.54,49.28,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
7,11.02,1:00.39,2,10.92,,3,10.92,59.92,8,11.06,1:00.50,5,10.96,1:00.18,4,,1:00.05,5,11.11,1:00.18,1,10.35,59.63,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
7,10.38,1:10.77,3,10.55,,2,10.42,1:10.34,8,10.36,1:10.86,5,10.29,1:10.47,4,10.38,1:10.43,6,10.35,1:10.53,1,10.64,1:10.27,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
7,10.26,1:21.03,5,10.36,,4,10.26,1:20.60,8,10.28,1:21.14,6,10.38,1:20.85,1,9.90,1:20.33,3,10.04,1:20.57,2,10.19,1:20.46,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
7,10.13,1:31.16,5,10.11,,3,10.04,1:30.64,8,10.12,1:31.26,6,10.10,1:30.95,2,10.17,1:30.50,4,10.15,1:30.72,1,10.03,1:30.49,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
7,9.98,1:41.14,5,10.05,,2,9.96,1:40.60,8,10.04,1:41.30,6,10.13,1:41.08,4,10.26,1:40.76,3,9.96,1:40.68,1,10.01,1:40.50,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
4,10.15,1:51.29,8,23.05,,2,10.09,1:50.69,6,10.12,1:51.42,5,10.27,1:51.35,7,22.41,2:03.17,3,10.13,1:50.81,1,10.11,1:50.61,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
4,9.68,2:00.97,8,19.47,,3,10.24,2:00.93,5,9.65,2:01.07,6,10.72,2:02.07,7,18.05,2:21.22,2,10.08,2:00.89,1,10.17,2:00.78,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
1,9.33,2:10.30,8,15.97,,5,10.12,2:11.05,2,9.65,2:10.72,6,11.10,2:13.17,7,14.59,2:35.81,3,9.86,2:10.75,4,10.09,2:10.87,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
1,9.67,2:19.97,8,13.93,,5,10.03,2:21.08,2,9.49,2:20.21,6,11.92,2:25.09,7,12.94,2:48.75,3,9.84,2:20.59,4,9.85,2:20.72,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
1,9.96,2:29.93,8,14.89,,5,10.45,2:31.53,2,9.83,2:30.04,6,12.67,2:37.76,7,17.16,3:05.91,3,10.11,2:30.70,4,10.12,2:30.84,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,1
