Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,KAUFMANN-LUDWIG Leon POSITION,KAUFMANN-LUDWIG Leon LAP TIME,KAUFMANN-LUDWIG Leon ELAPSED TIME,PETRE Ward POSITION,PETRE Ward LAP TIME,PETRE Ward ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME
1,7.06,7.06,2,7.18,7.18,3,7.30,7.30,4,7.52,7.52
1,9.20,16.26,2,9.29,16.47,3,9.33,16.63,4,9.33,16.85
1,8.57,24.83,2,8.76,25.23,3,8.94,25.57,4,9.05,25.90
1,8.85,33.68,2,8.92,34.15,3,9.27,34.84,4,9.43,35.33
1,9.15,42.829,2,9.18,43.328,3,9.39,44.230,4,9.45,44.779
