Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,KANG Yun-Mi POSITION,KANG Yun-Mi LAP TIME,KANG Yun-Mi ELAPSED TIME
0,7.056,7.056,0,7.228,7.228,0,7.499,7.499,0,7.769,7.769
0,9.458,16.513,0,9.365,16.592,0,9.930,17.429,0,9.786,17.555
0,9.296,25.809,0,9.191,25.783,0,9.223,26.652,0,9.185,26.740
0,9.395,35.205,0,9.429,35.213,0,9.446,36.098,0,9.159,35.899
0,9.775,44.979,0,9.800,45.012,0,9.746,45.844,0,9.557,45.456
