Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Kristina PAPP POSITION,Kristina PAPP LAP TIME,Kristina PAPP ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME
0,7.760,7.760,0,8.746,8.746,0,7.825,7.825,0,8.840,8.840
0,9.888,17.648,0,12.180,20.926,0,9.592,17.416,0,8.856,17.696
0,9.306,26.954,0,12.180,33.106,0,9.511,26.927,0,9.662,27.358
0,9.617,36.571,0,12.522,45.628,0,9.745,36.673,0,9.583,36.941
0,10.190,46.761,0,12.685,58.314,0,9.812,46.485,0,9.773,46.714
