SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Agnieszka BAWERNA POSITION,Agnieszka BAWERNA LAP TIME,Agnieszka BAWERNA ELAPSED TIME
4,17.120,17.120,2,8.032,8.032,1,7.410,7.410,3,8.211,8.211
4,23.624,40.744,2,10.096,18.128,1,9.926,17.336,3,10.239,18.451
4,12.225,52.968,2,9.330,27.457,1,9.204,26.539,3,9.382,27.833
4,10.191,1:03.159,2,9.604,37.061,1,9.937,36.476,3,9.502,37.335
4,10.625,1:13.784,2,9.560,46.622,1,9.738,46.214,3,9.758,47.092
