ASCIC Valentina POSITION,ASCIC Valentina LAP TIME,ASCIC Valentina ELAPSED TIME,PENCHEVA Zornica POSITION,PENCHEVA Zornica LAP TIME,PENCHEVA Zornica ELAPSED TIME,Myeongbi JUNG POSITION,Myeongbi JUNG LAP TIME,Myeongbi JUNG ELAPSED TIME,GAERTNER Anna Katharina POSITION,GAERTNER Anna Katharina LAP TIME,GAERTNER Anna Katharina ELAPSED TIME
1,7.72,7.72,3,7.98,7.98,2,7.83,7.83,4,8.24,8.24
1,10.01,17.73,3,9.92,17.90,2,9.96,17.79,4,10.11,18.35
1,9.49,27.22,3,9.51,27.41,2,9.52,27.31,4,9.39,27.74
1,9.72,36.94,3,9.72,37.13,2,9.73,37.04,4,9.60,37.34
1,9.89,46.83,3,9.86,46.994,2,9.91,46.952,4,9.84,47.184
