SUN Long POSITION,SUN Long LAP TIME,SUN Long ELAPSED TIME,TALABOS Attila POSITION,TALABOS Attila LAP TIME,TALABOS Attila ELAPSED TIME,Daniil KRASNOKUTSKII POSITION,Daniil KRASNOKUTSKII LAP TIME,Daniil KRASNOKUTSKII ELAPSED TIME,Joshua KAH POSITION,Joshua KAH LAP TIME,Joshua KAH ELAPSED TIME,Mateusz MIKOLAJUK POSITION,Mateusz MIKOLAJUK LAP TIME,Mateusz MIKOLAJUK ELAPSED TIME
1,6.83,6.83,2,7.09,7.09,3,7.20,7.20,4,7.32,7.32,5,7.49,7.49
1,8.84,15.67,2,8.86,15.95,3,8.84,16.04,4,8.94,16.26,5,9.23,16.72
1,8.52,24.19,2,8.39,24.34,3,8.38,24.42,4,8.43,24.69,5,8.93,25.65
1,8.57,32.76,2,8.59,32.93,3,8.63,33.05,4,8.58,33.27,5,9.21,34.86
1,8.76,41.52,2,8.69,41.62,3,8.78,41.83,4,8.75,42.020,5,9.29,44.150
