Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Yoko IIZUKA POSITION,Yoko IIZUKA LAP TIME,Yoko IIZUKA ELAPSED TIME
2,7.778,7.778,1,7.207,7.207,3,7.877,7.877
2,10.066,17.843,1,9.811,17.017,3,10.152,18.029
2,9.628,27.471,1,9.749,26.766,3,9.944,27.972
2,9.592,37.062,1,9.755,36.521,3,10.305,38.277
2,10.38,47.436,1,10.42,46.939,3,10.49,48.761
