WANG Pengyu POSITION,WANG Pengyu LAP TIME,WANG Pengyu ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,Marco Fritz SCHUMANN POSITION,Marco Fritz SCHUMANN LAP TIME,Marco Fritz SCHUMANN ELAPSED TIME,Clement FLORAC POSITION,Clement FLORAC LAP TIME,Clement FLORAC ELAPSED TIME,Mark CHONG POSITION,Mark CHONG LAP TIME,Mark CHONG ELAPSED TIME
1,6.95,6.95,4,7.26,7.26,2,7.06,7.06,3,7.22,7.22,5,7.43,7.43
1,9.01,15.96,5,12.64,19.90,2,8.95,16.01,3,8.90,16.12,4,9.14,16.57
1,8.61,24.57,5,18.37,38.27,2,8.70,24.71,3,8.61,24.73,4,8.61,25.18
1,8.71,33.28,5,21.60,59.87,2,8.72,33.43,3,8.86,33.59,4,8.68,33.86
1,8.86,42.14,5,17.14,1:16.973,2,8.77,42.20,3,8.88,42.47,4,8.85,42.698
