HIRAI Ami POSITION,HIRAI Ami LAP TIME,HIRAI Ami ELAPSED TIME,Wiktoria TKACZUK POSITION,Wiktoria TKACZUK LAP TIME,Wiktoria TKACZUK ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME,IZAFATAVA Hanna POSITION,IZAFATAVA Hanna LAP TIME,IZAFATAVA Hanna ELAPSED TIME,Anja OBRADOVIC POSITION,Anja OBRADOVIC LAP TIME,Anja OBRADOVIC ELAPSED TIME
1,13.93,13.93,3,14.32,14.32,2,14.04,14.04,5,14.44,14.44,4,14.41,14.41
1,10.64,24.57,4,10.64,24.96,2,10.64,24.68,3,10.36,24.80,5,10.62,25.03
1,10.49,35.06,4,10.42,35.38,2,10.46,35.14,3,10.43,35.23,5,10.57,35.60
1,10.68,45.74,4,10.67,46.05,2,10.69,45.83,3,10.69,45.92,5,10.62,46.22
1,10.54,56.28,4,10.55,56.60,2,10.53,56.36,3,10.55,56.47,5,24.60,1:10.82
1,10.46,1:06.74,4,10.56,1:07.16,2,10.47,1:06.83,3,10.49,1:06.96,5,20.25,1:31.07
1,10.13,1:16.87,4,10.51,1:17.67,2,10.11,1:16.94,3,10.10,1:17.06,5,14.03,1:45.10
1,10.04,1:26.91,4,11.13,1:28.80,2,10.05,1:26.99,3,10.15,1:27.21,5,12.93,1:58.03
1,10.00,1:36.91,4,12.13,1:40.93,2,10.02,1:37.01,3,10.03,1:37.24,5,18.04,2:16.07
