SUNG Si-Bak POSITION,SUNG Si-Bak LAP TIME,SUNG Si-Bak ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,Derek GRAY POSITION,Derek GRAY LAP TIME,Derek GRAY ELAPSED TIME
0,6.413,6.413,0,6.711,6.711,0,6.801,6.801,0,7.224,7.224,0,7.390,7.390
0,9.185,15.597,0,9.210,15.921,0,9.018,15.819,0,9.110,16.333,0,9.186,16.577
0,8.877,24.474,0,8.605,24.526,0,8.755,24.575,0,8.941,25.274,0,8.926,25.502
0,8.699,33.173,0,8.832,33.358,0,8.881,33.456,0,9.011,34.285,0,9.279,34.782
0,,,0,,,0,,,0,,,0,,
