Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME
2,7.003,7.003,1,6.962,6.962,3,7.099,7.099,4,7.311,7.311
2,9.140,16.143,1,9.070,16.032,3,9.123,16.222,4,9.086,16.397
2,8.926,25.069,1,8.942,24.974,3,8.987,25.209,4,8.931,25.328
2,9.174,34.244,1,9.097,34.070,3,9.093,34.302,4,9.043,34.370
2,9.321,43.565,1,9.317,43.387,3,9.302,43.604,4,9.305,43.675
