Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,KANG Yun-Mi POSITION,KANG Yun-Mi LAP TIME,KANG Yun-Mi ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME
0,7.634,7.634,0,7.635,7.635,0,7.518,7.518
0,9.946,17.580,0,9.993,17.628,0,9.860,17.377
0,9.634,27.214,0,9.485,27.113,0,9.407,26.784
0,9.771,36.985,0,9.464,36.577,0,9.573,36.357
0,10.240,47.225,0,10.089,46.666,0,,
