Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME
0,13.051,13.051,0,13.262,13.262,0,12.668,12.668,0,12.917,12.917
0,9.672,22.723,0,9.564,22.826,0,9.729,22.397,0,9.688,22.605
0,9.973,32.696,0,9.288,32.114,0,9.571,31.968,0,9.314,31.920
0,8.990,41.686,0,9.319,41.433,0,9.587,41.555,0,9.470,41.390
0,9.618,51.304,0,9.447,50.880,0,9.284,50.839,0,9.531,50.920
0,9.279,1:00.583,0,9.409,1:00.289,0,9.404,1:00.243,0,9.356,1:00.276
0,9.309,1:09.892,0,9.313,1:09.602,0,9.528,1:09.770,0,9.403,1:09.679
0,9.353,1:19.244,0,9.181,1:18.782,0,10.361,1:20.132,0,9.375,1:19.054
0,,,0,,,0,,,0,,
