Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Karolina REGUCKA POSITION,Karolina REGUCKA LAP TIME,Karolina REGUCKA ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME
0,15.538,15.538,0,15.694,15.694,0,15.955,15.955,0,15.868,15.868
0,12.748,28.286,0,12.732,28.426,0,12.738,28.693,0,12.578,28.446
0,10.909,39.195,0,10.871,39.297,0,10.493,39.186,0,10.890,39.336
0,10.326,49.521,0,10.427,49.724,0,10.400,49.586,0,10.348,49.683
0,10.606,1:00.128,0,10.396,1:00.120,0,10.529,1:00.115,0,10.629,1:00.313
0,10.157,1:10.284,0,10.158,1:10.278,0,10.263,1:10.378,0,10.336,1:10.649
0,10.501,1:20.785,0,10.263,1:20.541,0,10.337,1:20.714,0,10.201,1:20.850
0,10.157,1:30.942,0,10.080,1:30.621,0,10.220,1:30.935,0,10.067,1:30.917
0,10.270,1:41.212,0,10.388,1:41.009,0,10.267,1:41.201,0,10.283,1:41.200
