Lubomir POPOVSKI POSITION,Lubomir POPOVSKI LAP TIME,Lubomir POPOVSKI ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Andreas TANNER POSITION,Andreas TANNER LAP TIME,Andreas TANNER ELAPSED TIME,Takafumi NISHITANI POSITION,Takafumi NISHITANI LAP TIME,Takafumi NISHITANI ELAPSED TIME,Michael KOCH POSITION,Michael KOCH LAP TIME,Michael KOCH ELAPSED TIME
3,7.300,7.300,1,6.925,6.925,4,7.543,7.543,2,6.946,6.946,5,7.598,7.598
3,9.563,16.863,2,9.428,16.352,4,9.733,17.276,1,9.323,16.269,5,9.750,17.347
3,9.255,26.118,2,9.269,25.621,4,9.407,26.682,1,9.210,25.479,5,9.440,26.787
3,9.357,35.474,2,9.156,34.776,4,9.350,36.032,1,9.086,34.564,5,9.435,36.221
3,9.89,45.359,2,9.69,44.457,4,9.72,45.747,1,9.73,44.287,5,9.96,46.179
