HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,KIM Byungjoon POSITION,KIM Byungjoon LAP TIME,KIM Byungjoon ELAPSED TIME,CHEN Dequan POSITION,CHEN Dequan LAP TIME,CHEN Dequan ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME
1,6.89,6.89,2,7.07,7.07,3,7.15,7.15,4,7.35,7.35
1,8.84,15.73,2,9.16,16.23,3,9.10,16.25,4,9.13,16.48
1,8.58,24.31,2,8.90,25.13,3,9.03,25.28,4,8.92,25.40
1,8.78,33.09,2,8.77,33.90,3,8.82,34.10,4,8.83,34.23
1,9.04,42.122,2,8.86,42.754,3,8.76,42.852,4,8.91,43.135
