START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
2,13.83,13.83,1,13.53,13.53,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
2,10.95,24.78,1,11.22,24.75,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,11.05,35.83,2,11.25,36.00,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,10.34,46.17,2,10.23,46.23,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,10.16,56.33,2,10.28,56.51,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,10.22,1:06.55,2,10.04,1:06.55,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,10.08,1:16.63,2,10.08,1:16.63,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,9.29,1:25.92,2,9.73,1:26.36,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
1,9.37,1:35.282,2,9.00,1:35.352,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,FinalB,1
