CHENG Eric I POSITION,CHENG Eric I LAP TIME,CHENG Eric I ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME
0,13.975,13.975,0,14.763,14.763,0,13.747,13.747,0,14.537,14.537,0,14.509,14.509
0,11.321,25.296,0,10.904,25.668,0,11.635,25.382,0,11.080,25.617,0,10.247,24.756
0,9.465,34.761,0,9.411,35.078,0,9.540,34.921,0,10.067,35.683,0,9.730,34.485
0,9.808,44.569,0,9.794,44.873,0,9.169,44.090,0,10.150,45.834,0,9.860,44.345
0,9.759,54.328,0,9.699,54.572,0,9.998,54.088,0,10.138,55.971,0,9.803,54.147
0,9.779,1:04.107,0,9.516,1:04.088,0,10.205,1:04.293,0,10.126,1:06.097,0,9.692,1:03.839
0,9.746,1:13.853,0,9.791,1:13.879,0,10.374,1:14.666,0,10.492,1:16.589,0,9.509,1:13.348
0,10.267,1:24.120,0,10.235,1:24.114,0,10.849,1:25.515,0,10.280,1:26.869,0,9.693,1:23.042
0,,,0,,,0,,,0,,,0,,
