Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,Thomas Insuk HONG POSITION,Thomas Insuk HONG LAP TIME,Thomas Insuk HONG ELAPSED TIME,BLUNDEN Keanu POSITION,BLUNDEN Keanu LAP TIME,BLUNDEN Keanu ELAPSED TIME,WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME
1,6.74,6.74,2,6.87,6.87,4,7.19,7.19,5,7.30,7.30,3,7.07,7.07
1,8.72,15.46,2,8.81,15.68,4,8.99,16.18,5,8.99,16.29,3,8.77,15.84
1,8.47,23.93,2,8.34,24.02,4,8.34,24.52,5,8.40,24.69,3,8.34,24.18
1,8.61,32.54,2,8.62,32.64,4,8.44,32.96,5,8.77,33.46,3,8.49,32.67
1,8.80,41.34,2,8.82,41.46,4,8.76,41.720,5,8.85,42.313,3,8.97,41.64
