JIN Liang POSITION,JIN Liang LAP TIME,JIN Liang ELAPSED TIME,LAHIMAKHAY Ivan POSITION,LAHIMAKHAY Ivan LAP TIME,LAHIMAKHAY Ivan ELAPSED TIME,FERCOQ Quentin POSITION,FERCOQ Quentin LAP TIME,FERCOQ Quentin ELAPSED TIME,Menderes EREN POSITION,Menderes EREN LAP TIME,Menderes EREN ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME
1,6.98,6.98,3,7.24,7.24,2,7.16,7.16,5,7.69,7.69,4,7.28,7.28
1,8.98,15.96,4,9.30,16.54,2,9.00,16.16,5,9.56,17.25,3,9.16,16.44
1,8.69,24.65,4,9.09,25.63,2,8.59,24.75,5,9.57,26.82,3,8.69,25.13
1,8.80,33.45,4,9.37,35.00,2,8.82,33.57,5,10.37,37.19,3,8.83,33.96
1,9.06,42.51,4,9.59,44.581,2,9.03,42.60,5,10.88,48.052,3,9.08,43.04
