Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Amelie GOULET-NADON POSITION,Amelie GOULET-NADON LAP TIME,Amelie GOULET-NADON ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME
3,16.658,16.658,4,16.932,16.932,2,16.502,16.502,1,16.368,16.368
2,11.284,27.942,4,11.314,28.245,3,11.517,28.019,1,11.342,27.709
2,9.896,37.837,4,9.973,38.218,3,10.061,38.080,1,10.068,37.776
2,9.896,47.733,4,9.904,48.122,3,9.832,47.912,1,9.859,47.635
2,9.884,57.617,4,9.756,57.877,3,9.858,57.770,1,9.874,57.508
2,9.782,1:07.398,4,9.839,1:07.716,3,9.790,1:07.559,1,9.730,1:07.238
2,9.856,1:17.254,4,9.682,1:17.398,3,9.816,1:17.375,1,9.968,1:17.206
4,10.322,1:27.576,2,9.880,1:27.277,3,10.059,1:27.434,1,9.989,1:27.194
3,10.07,1:37.637,0,,DQ,1,10.01,1:37.439,2,10.36,1:37.551
