Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
1,6.71,6.71,2,6.89,6.89,3,7.26,7.26,4,7.35,7.35
1,9.17,15.88,2,9.19,16.08,3,9.15,16.41,4,9.27,16.62
1,8.73,24.61,2,8.69,24.77,3,8.60,25.01,4,8.93,25.55
1,8.84,33.45,2,8.90,33.67,3,8.83,33.84,4,9.04,34.59
1,9.28,42.726,2,9.17,42.832,3,9.19,43.030,4,9.27,43.852
