KWAK Yoon-Gy POSITION,KWAK Yoon-Gy LAP TIME,KWAK Yoon-Gy ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Minto SEKAI POSITION,Minto SEKAI LAP TIME,Minto SEKAI ELAPSED TIME
1,6.93,6.93,2,7.02,7.02,3,7.05,7.05,4,7.41,7.41,5,7.45,7.45
1,9.21,16.14,2,9.27,16.29,3,9.33,16.38,5,9.42,16.83,4,9.18,16.63
1,8.78,24.92,2,8.73,25.02,3,8.73,25.11,5,8.95,25.78,4,8.70,25.33
1,8.89,33.81,2,8.95,33.97,3,8.96,34.07,5,9.29,35.07,4,8.81,34.14
1,9.15,42.953,2,9.13,43.098,3,9.18,43.242,5,11.12,46.188,4,9.32,43.456
