Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Volodymyr GRYGORIEV POSITION,Volodymyr GRYGORIEV LAP TIME,Volodymyr GRYGORIEV ELAPSED TIME
1,6.721,6.721,4,7.294,7.294,3,6.995,6.995,2,6.913,6.913
1,9.248,15.968,4,9.763,17.056,2,9.286,16.281,3,9.446,16.359
1,9.004,24.972,4,9.386,26.441,2,8.950,25.230,3,9.015,25.373
1,9.069,34.040,4,9.640,36.081,3,9.404,34.633,2,8.952,34.325
1,9.61,43.646,4,9.97,46.051,3,9.79,44.416,2,9.51,43.833
