START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,9.65,9.65,2,9.38,9.38,1,9.18,9.18,3,9.52,9.52,5,9.96,9.96,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
4,12.08,21.73,2,12.09,21.47,1,12.15,21.33,3,12.06,21.58,5,11.88,21.84,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
4,11.36,33.09,2,11.34,32.81,1,11.36,32.69,3,11.36,32.94,5,11.38,33.22,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
4,11.20,44.29,2,11.22,44.03,1,11.26,43.95,3,11.21,44.15,5,11.12,44.34,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
3,11.09,55.38,2,11.26,55.29,1,11.25,55.20,4,11.25,55.40,5,11.18,55.52,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
1,10.62,1:06.00,3,10.94,1:06.23,2,10.95,1:06.15,4,10.94,1:06.34,5,10.93,1:06.45,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
1,10.69,1:16.69,3,10.62,1:16.85,2,10.63,1:16.78,4,10.59,1:16.93,4,10.48,1:16.93,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,10.55,1:27.24,3,10.48,1:27.33,4,10.56,1:27.34,5,10.62,1:27.55,1,10.17,1:27.10,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,10.12,1:37.36,5,10.60,1:37.93,3,10.33,1:37.67,4,10.27,1:37.82,1,10.20,1:37.30,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
1,9.83,1:47.19,5,9.81,1:47.74,3,9.84,1:47.51,4,9.81,1:47.63,2,10.06,1:47.36,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,9.93,1:57.12,5,9.81,1:57.55,3,9.78,1:57.29,4,9.73,1:57.36,1,9.52,1:56.88,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,9.56,2:06.68,5,11.28,2:08.83,3,9.86,2:07.15,4,9.90,2:07.26,1,9.47,2:06.35,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,9.62,2:16.30,5,12.79,2:21.62,3,10.50,2:17.65,4,10.48,2:17.74,1,9.67,2:16.02,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
2,9.90,2:26.20,4,13.73,2:35.35,3,10.83,2:28.48,5,30.96,2:48.70,1,9.98,2:26.00,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Quarterfinals,7
