Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,BIRO Kristina POSITION,BIRO Kristina LAP TIME,BIRO Kristina ELAPSED TIME,Elizaveta IVLJEVA POSITION,Elizaveta IVLJEVA LAP TIME,Elizaveta IVLJEVA ELAPSED TIME,Yvonne KUNZE POSITION,Yvonne KUNZE LAP TIME,Yvonne KUNZE ELAPSED TIME
1,7.212,7.212,2,7.388,7.388,4,7.737,7.737,3,7.478,7.478
1,9.871,17.082,3,10.098,17.485,4,10.061,17.797,2,9.926,17.403
1,9.647,26.728,3,9.824,27.308,4,9.589,27.386,2,9.482,26.885
1,9.714,36.441,4,10.255,37.563,3,9.977,37.362,2,9.590,36.475
1,9.77,46.210,4,10.26,47.823,3,10.31,47.669,2,9.86,46.326
