Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
1,6.790,6.790,3,7.140,7.140,2,6.840,6.840,4,7.190,7.190
1,9.220,16.020,4,9.140,16.280,2,9.300,16.140,3,9.060,16.250
1,8.820,24.850,4,8.810,25.090,2,8.810,24.950,3,8.820,25.080
1,9.070,33.930,4,9.160,34.260,2,9.060,34.010,3,9.080,34.170
1,9.270,43.200,3,48.720,1:22.980,2,9.350,43.360,4,54.130,1:28.300
