Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME
1,6.916,6.916,2,6.919,6.919,3,7.189,7.189,4,7.259,7.259
1,9.335,16.250,2,9.522,16.440,3,9.623,16.811,4,9.687,16.945
1,9.028,25.277,2,8.945,25.384,3,8.831,25.642,4,9.138,26.083
1,9.034,34.311,2,9.002,34.386,3,8.994,34.636,4,8.984,35.067
1,9.38,43.683,2,9.42,43.799,3,9.22,43.855,4,10.11,45.173
