Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME
0,7.679,7.679,0,7.266,7.266,0,7.740,7.740,0,7.568,7.568
0,9.766,17.446,0,9.645,16.911,0,9.705,17.446,0,9.564,17.132
0,9.304,26.750,0,9.624,26.535,0,9.385,26.831,0,9.367,26.499
0,9.855,36.605,0,9.599,36.134,0,9.725,36.555,0,9.831,36.330
0,,,0,,,0,,,0,,
