Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME,ZHAO Qinyu POSITION,ZHAO Qinyu LAP TIME,ZHAO Qinyu ELAPSED TIME,JONES Ben POSITION,JONES Ben LAP TIME,JONES Ben ELAPSED TIME,LEE Hyeon-Sung POSITION,LEE Hyeon-Sung LAP TIME,LEE Hyeon-Sung ELAPSED TIME
0,14.049,14.049,0,14.138,14.138,0,14.361,14.361,0,13.772,13.772
0,10.341,24.389,0,9.857,23.995,0,10.211,24.572,0,10.326,24.098
0,9.933,34.323,0,10.129,34.124,0,9.833,34.405,0,10.058,34.156
0,9.718,44.041,0,9.733,43.857,0,9.723,44.127,0,9.395,43.551
0,9.504,53.546,0,9.387,53.243,0,9.707,53.834,0,9.316,52.867
0,9.391,1:02.936,0,9.336,1:02.579,0,10.100,1:03.934,0,9.534,1:02.401
0,9.631,1:12.567,0,9.461,1:12.040,0,10.500,1:14.434,0,9.449,1:11.850
0,10.036,1:22.602,0,9.415,1:21.454,0,10.844,1:25.278,0,9.408,1:21.259
0,,,0,,,0,,,0,,
