Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,SHAMUKHANOV Yerkebulan POSITION,SHAMUKHANOV Yerkebulan LAP TIME,SHAMUKHANOV Yerkebulan ELAPSED TIME,Andras SZIKLASI POSITION,Andras SZIKLASI LAP TIME,Andras SZIKLASI ELAPSED TIME,Gibson Laurent HIMBEAULT POSITION,Gibson Laurent HIMBEAULT LAP TIME,Gibson Laurent HIMBEAULT ELAPSED TIME
1,6.78,6.78,2,6.90,6.90,3,7.11,7.11,5,7.55,7.55,4,7.29,7.29
1,8.59,15.37,2,8.61,15.51,3,8.86,15.97,5,9.15,16.70,4,9.00,16.29
1,8.26,23.63,2,8.20,23.71,3,8.51,24.48,5,8.44,25.14,4,8.74,25.03
1,8.43,32.06,2,8.45,32.16,3,8.75,33.23,4,8.50,33.64,5,8.88,33.91
1,8.55,40.610,2,8.57,40.728,3,8.98,42.198,4,8.64,42.280,5,9.27,43.162
