Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,Niels KINGMA POSITION,Niels KINGMA LAP TIME,Niels KINGMA ELAPSED TIME,Skyler KAH POSITION,Skyler KAH LAP TIME,Skyler KAH ELAPSED TIME,TENZER Robin POSITION,TENZER Robin LAP TIME,TENZER Robin ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME
1,6.99,6.99,2,7.14,7.14,3,7.41,7.41,5,8.21,8.21,4,7.65,7.65
1,9.01,16.00,2,8.97,16.11,3,8.94,16.35,5,10.56,18.77,4,9.34,16.99
1,8.54,24.54,2,8.50,24.61,3,8.46,24.81,5,10.36,29.13,4,8.99,25.98
1,8.65,33.19,2,8.66,33.27,3,8.55,33.36,5,10.34,39.47,4,9.04,35.02
1,8.74,41.93,2,8.76,42.037,3,8.74,42.104,5,10.78,50.256,4,9.10,44.126
