Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME
0,7.530,7.530,0,7.691,7.691,0,7.902,7.902,0,7.879,7.879
0,9.495,17.025,0,9.767,17.459,0,10.203,18.104,0,10.055,17.934
0,9.329,26.354,0,9.558,27.017,0,9.396,27.500,0,9.460,27.394
0,7.377,33.731,0,10.139,37.156,0,10.027,37.527,0,9.637,37.031
0,,,0,,,0,,,0,,
