Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME
0,7.480,7.480,0,7.229,7.229,0,7.390,7.390,0,7.547,7.547
0,9.515,16.996,0,9.555,16.784,0,9.283,16.673,0,10.134,17.681
0,9.029,26.025,0,9.125,25.909,0,8.908,25.581,0,9.862,27.543
0,9.412,35.436,0,9.772,35.681,0,9.182,34.763,0,10.232,37.775
0,9.326,44.762,0,9.764,45.445,0,,,0,10.289,48.064
