Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,KANG Yun-Mi POSITION,KANG Yun-Mi LAP TIME,KANG Yun-Mi ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,ZHANG Juju POSITION,ZHANG Juju LAP TIME,ZHANG Juju ELAPSED TIME
0,7.243,7.243,0,7.320,7.320,0,7.581,7.581,0,7.506,7.506
0,9.480,16.723,0,10.024,17.344,0,9.368,16.948,0,9.675,17.181
0,9.267,25.990,0,9.469,26.813,0,9.236,26.184,0,9.050,26.231
0,9.404,35.393,0,9.145,35.958,0,9.356,35.540,0,,
0,,,0,,,0,,,0,,
