FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
0,13.472,13.472,0,13.413,13.413,0,13.133,13.133,0,13.690,13.690
0,10.084,23.556,0,10.078,23.490,0,10.210,23.343,0,10.323,24.013
0,10.197,33.753,0,10.298,33.789,0,10.315,33.658,0,10.083,34.096
0,10.441,44.194,0,10.550,44.339,0,10.552,44.210,0,10.605,44.701
0,10.247,54.441,0,9.946,54.285,0,10.548,54.758,0,9.992,54.693
0,9.904,1:04.345,0,9.999,1:04.283,0,10.560,1:05.318,0,9.933,1:04.626
0,9.976,1:14.321,0,10.052,1:14.336,0,10.798,1:16.116,0,10.107,1:14.733
0,9.888,1:24.209,0,9.927,1:24.263,0,11.224,1:27.339,0,10.032,1:24.765
0,10.202,1:34.411,0,10.115,1:34.378,0,11.501,1:38.841,0,9.674,1:34.439
