Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Valerie LAMBERT POSITION,Valerie LAMBERT LAP TIME,Valerie LAMBERT ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
1,6.98,6.98,3,7.38,7.38,4,7.56,7.56,2,7.25,7.25
1,9.53,16.52,3,9.61,17.00,4,9.70,17.27,2,9.38,16.64
1,9.22,25.74,3,9.07,26.08,4,9.13,26.40,2,9.17,25.81
1,9.19,34.94,3,9.33,35.41,4,9.22,35.62,2,9.25,35.07
1,9.49,44.430,3,9.80,45.207,4,9.74,45.355,2,9.69,44.760
