Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME
0,7.502,7.502,0,7.199,7.199,0,6.881,6.881,0,7.629,7.629
0,9.590,17.093,0,9.641,16.841,0,9.180,16.061,0,9.510,17.138
0,9.149,26.241,0,9.156,25.996,0,8.806,24.867,0,8.822,25.960
0,9.190,35.431,0,9.250,35.247,0,9.154,34.021,0,9.221,35.182
0,9.585,45.016,0,9.618,44.865,0,9.200,43.221,0,9.802,44.984
