START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.39,12.39,3,12.78,12.78,2,12.50,12.50,4,12.90,12.90,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.50,21.89,3,9.39,22.17,2,9.54,22.04,4,9.46,22.36,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.39,31.28,3,9.44,31.61,2,9.44,31.48,4,9.36,31.72,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.43,40.71,3,9.46,41.07,2,9.32,40.80,4,9.38,41.10,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
3,9.29,50.00,4,9.30,50.37,1,8.63,49.43,2,8.49,49.59,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.33,59.33,3,9.36,59.73,2,10.10,59.53,4,10.50,1:00.09,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.32,1:08.65,3,9.12,1:08.85,2,9.18,1:08.71,4,9.24,1:09.33,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.23,1:17.88,3,9.40,1:18.25,2,9.44,1:18.15,4,9.37,1:18.70,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.22,1:27.10,3,9.46,1:27.71,2,9.24,1:27.39,4,9.38,1:28.08,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.41,1:36.51,3,9.48,1:37.19,2,9.54,1:36.93,4,9.54,1:37.62,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.46,1:45.97,4,9.22,1:46.41,3,9.39,1:46.32,2,8.35,1:45.97,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.26,1:55.23,3,9.52,1:55.93,2,9.48,1:55.80,4,10.68,1:56.65,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.50,2:04.73,3,9.43,2:05.36,2,9.38,2:05.18,4,9.39,2:06.04,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,8.39,2:13.12,3,9.21,2:14.57,2,9.31,2:14.49,4,8.78,2:14.82,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,10.24,2:23.36,3,9.47,2:24.04,2,9.38,2:23.87,4,10.21,2:25.03,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.51,2:32.87,3,9.70,2:33.74,2,9.78,2:33.65,4,9.83,2:34.86,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.44,2:42.31,3,9.71,2:43.45,4,9.89,2:43.54,2,8.34,2:43.20,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.50,2:51.81,2,9.62,2:53.07,3,9.61,2:53.15,4,10.78,2:53.98,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.70,3:01.51,2,9.32,3:02.39,3,9.36,3:02.51,4,9.49,3:03.47,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.34,3:10.85,2,9.30,3:11.69,3,9.27,3:11.78,4,8.62,3:12.09,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.31,3:20.16,2,9.57,3:21.26,3,9.59,3:21.37,4,10.58,3:22.67,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.62,3:29.78,2,9.57,3:30.83,3,9.60,3:30.97,4,9.86,3:32.53,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.44,3:39.22,2,9.44,3:40.27,4,9.65,3:40.62,3,8.01,3:40.54,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.48,3:48.70,2,9.54,3:49.81,3,9.30,3:49.92,4,11.53,3:52.07,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.56,3:58.26,2,9.38,3:59.19,3,9.39,3:59.31,4,9.60,4:01.67,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.45,4:07.71,2,9.26,4:08.45,3,9.23,4:08.54,4,9.68,4:11.35,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
1,9.58,4:17.289,2,9.25,4:17.696,3,9.28,4:17.819,4,10.42,4:21.764,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",3000mRelay,w,Semifinals,2
