CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,Aida POPIOLEK POSITION,Aida POPIOLEK LAP TIME,Aida POPIOLEK ELAPSED TIME,ZHANG Juju POSITION,ZHANG Juju LAP TIME,ZHANG Juju ELAPSED TIME
0,7.318,7.318,0,7.477,7.477,0,,,0,7.326,7.326
0,9.951,17.269,0,9.883,17.361,0,,,0,9.803,17.129
0,9.267,26.536,0,9.431,26.792,0,,,0,9.676,26.806
0,9.446,35.982,0,9.642,36.434,0,,,0,9.486,36.291
0,,,0,,,0,,,0,,
