MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME,Caroline MURPHY POSITION,Caroline MURPHY LAP TIME,Caroline MURPHY ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,BOTTER GOMEZ Nicole POSITION,BOTTER GOMEZ Nicole LAP TIME,BOTTER GOMEZ Nicole ELAPSED TIME
2,7.41,7.41,4,7.95,7.95,1,7.18,7.18,5,8.16,8.16,3,7.52,7.52
2,9.22,16.63,4,9.79,17.74,1,9.35,16.53,5,9.85,18.01,3,9.27,16.79
2,8.88,25.51,4,9.29,27.03,1,8.89,25.42,5,9.05,27.06,3,8.83,25.62
2,8.95,34.46,5,9.61,36.64,1,8.98,34.40,4,9.38,36.44,3,8.99,34.61
2,9.14,43.60,5,9.53,46.17,1,9.13,43.53,4,9.54,45.98,3,9.31,43.92
