START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,8.86,8.86,3,9.13,9.13,5,9.37,9.37,6,9.57,9.57,1,8.75,8.75,4,9.31,9.31,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,11.51,20.37,2,10.96,20.09,5,11.08,20.45,6,11.09,20.66,3,11.48,20.23,1,10.13,19.44,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,10.23,30.60,2,10.37,30.46,5,10.22,30.67,6,10.11,30.77,3,10.31,30.54,1,9.68,29.12,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
5,10.66,41.26,3,10.52,40.98,2,9.93,40.60,6,10.51,41.28,4,10.62,41.16,1,9.63,38.75,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,9.36,50.62,3,9.47,50.45,2,9.44,50.04,6,9.76,51.04,5,9.65,50.81,1,9.68,48.43,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,9.57,1:00.19,3,9.59,1:00.04,2,9.52,59.56,6,9.62,1:00.66,5,9.48,1:00.29,1,9.79,58.22,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,9.68,1:09.87,3,9.72,1:09.76,2,9.79,1:09.35,6,9.74,1:10.40,5,9.86,1:10.15,1,9.89,1:08.11,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
4,9.73,1:19.60,3,9.74,1:19.50,2,9.81,1:19.16,6,9.72,1:20.12,5,9.72,1:19.87,1,9.70,1:17.81,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
3,9.94,1:29.54,4,10.28,1:29.78,2,10.28,1:29.44,6,10.14,1:30.26,5,10.06,1:29.93,1,9.90,1:27.71,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
3,10.39,1:39.93,4,10.62,1:40.40,2,10.43,1:39.87,6,10.41,1:40.67,5,10.59,1:40.52,1,9.76,1:37.47,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
3,10.22,1:50.15,4,10.79,1:51.19,2,10.20,1:50.07,5,10.64,1:51.31,6,10.93,1:51.45,1,9.45,1:46.92,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
3,10.34,2:00.49,6,11.82,2:03.01,2,10.30,2:00.37,4,10.88,2:02.19,5,11.33,2:02.78,1,9.52,1:56.44,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
2,10.05,2:10.54,6,13.22,2:16.23,3,10.46,2:10.83,4,10.77,2:12.96,5,11.68,2:14.46,1,10.50,2:06.94,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
2,10.69,2:21.224,6,13.57,2:29.796,3,10.91,2:21.737,4,10.75,2:23.710,5,11.89,2:26.341,1,11.39,2:18.324,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,m,Heats,3
