START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,12.93,12.93,2,13.19,13.19,3,13.42,13.42,4,13.54,13.54,5,13.72,13.72,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,12.83,25.76,5,13.47,26.66,2,12.97,26.39,3,12.96,26.50,4,12.89,26.61,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.68,36.44,5,11.74,38.40,2,10.20,36.59,3,10.22,36.72,4,10.24,36.85,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.36,46.80,5,11.62,50.02,2,10.33,46.92,3,10.31,47.03,4,10.27,47.12,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.35,57.15,5,11.52,1:01.54,2,10.34,57.26,3,10.33,57.36,4,10.31,57.43,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.83,1:07.98,5,11.81,1:13.35,2,10.84,1:08.10,3,10.86,1:08.22,4,10.96,1:08.39,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.99,1:18.97,5,12.00,1:25.35,2,10.97,1:19.07,3,10.98,1:19.20,4,10.91,1:19.30,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
1,10.79,1:29.76,5,12.46,1:37.81,2,10.79,1:29.86,3,10.75,1:29.95,4,10.73,1:30.03,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
2,10.44,1:40.20,5,14.20,1:52.01,1,10.33,1:40.19,3,10.34,1:40.29,4,10.31,1:40.34,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
2,9.38,1:49.58,5,13.09,2:05.10,1,9.30,1:49.49,4,9.53,1:49.82,3,9.34,1:49.68,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
2,9.28,1:58.86,5,13.72,2:18.82,1,9.27,1:58.76,4,9.24,1:59.06,3,9.27,1:58.95,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
3,9.16,2:08.02,5,13.81,2:32.63,1,9.07,2:07.83,4,9.07,2:08.13,2,8.96,2:07.91,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
3,8.90,2:16.92,5,13.27,2:45.90,2,8.96,2:16.79,4,8.86,2:16.99,1,8.76,2:16.67,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
4,9.46,2:26.375,5,13.05,2:58.942,2,9.01,2:25.791,3,9.15,2:26.137,1,8.97,2:25.639,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Heats,6
