START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,7.16,7.16,3,7.50,7.50,4,7.66,7.66,2,7.26,7.26,5,7.78,7.78,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,w,Quarterfinals,3
1,9.35,16.51,3,9.38,16.88,4,9.31,16.97,2,9.39,16.65,5,9.36,17.14,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,w,Quarterfinals,3
1,8.82,25.33,3,8.76,25.64,4,8.83,25.80,2,8.69,25.34,5,8.67,25.81,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,w,Quarterfinals,3
2,9.01,34.34,4,9.04,34.68,5,8.91,34.71,1,8.86,34.20,3,8.77,34.58,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,w,Quarterfinals,3
0,9.06,43.40,4,9.26,43.940,5,9.46,44.174,0,9.18,43.38,3,8.97,43.550,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),500m,w,Quarterfinals,3
