START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
1,19.098,19.098,5,19.865,19.865,,,,3,19.474,19.474,4,19.642,19.642,2,19.310,19.310,7,20.661,20.661,6,20.065,20.065,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
2,10.892,29.989,6,10.870,30.734,,,,3,10.751,30.225,4,10.873,30.515,1,10.625,29.935,7,10.112,30.772,5,10.656,30.721,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
3,11.174,41.163,4,10.496,41.230,,,,2,10.818,41.043,5,10.746,41.260,1,10.856,40.791,6,10.508,41.280,7,10.591,41.312,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,11.407,52.569,6,11.795,53.025,,,,3,11.376,52.419,5,11.752,53.011,2,11.202,51.992,7,11.842,53.122,1,10.319,51.631,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
7,11.622,1:04.190,4,10.951,1:03.975,,,,6,11.683,1:04.101,3,10.910,1:03.920,2,10.484,1:02.476,5,10.910,1:04.031,1,9.340,1:00.970,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
6,10.130,1:14.320,4,10.060,1:14.035,,,,5,10.097,1:14.197,3,9.999,1:13.919,2,10.732,1:13.207,7,10.460,1:14.491,1,9.810,1:10.780,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,10.342,1:24.661,6,10.833,1:24.868,,,,3,10.366,1:24.563,2,10.469,1:24.387,5,11.642,1:24.849,7,10.410,1:24.900,1,10.693,1:21.472,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,10.858,1:35.519,3,10.587,1:35.455,,,,7,12.268,1:36.830,2,10.861,1:35.247,6,10.899,1:35.748,5,10.802,1:35.701,1,11.791,1:33.263,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,12.471,1:47.989,2,12.370,1:47.824,,,,3,11.008,1:47.838,1,12.488,1:47.735,6,12.443,1:48.190,7,12.584,1:48.285,4,14.723,1:47.986,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,13.664,2:01.652,2,13.686,2:01.509,,,,3,13.724,2:01.561,5,14.124,2:01.858,1,13.114,2:01.303,6,13.808,2:02.092,7,14.232,2:02.217,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,13.081,2:14.733,2,12.651,2:14.159,,,,3,12.917,2:14.478,5,13.039,2:14.897,1,12.795,2:14.098,6,12.867,2:14.959,7,13.256,2:15.472,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,11.584,2:26.317,2,11.964,2:26.123,,,,3,11.718,2:26.195,6,11.753,2:26.650,1,11.841,2:25.938,5,11.681,2:26.640,7,11.677,2:27.149,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
3,11.285,2:37.601,2,11.422,2:37.545,,,,4,11.428,2:37.623,6,11.441,2:38.091,1,11.479,2:37.417,5,11.442,2:38.081,7,11.292,2:38.440,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
4,11.609,2:49.210,2,11.441,2:48.985,,,,3,11.406,2:49.028,5,11.140,2:49.230,1,11.521,2:48.938,6,11.324,2:49.405,7,11.077,2:49.516,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,11.113,3:00.322,3,11.194,3:00.178,,,,4,11.186,3:00.214,1,10.798,3:00.028,2,11.125,3:00.062,6,11.133,3:00.538,7,11.064,3:00.580,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,12.116,3:12.438,2,12.065,3:12.243,,,,3,12.064,3:12.277,1,12.092,3:12.119,4,12.276,3:12.338,6,11.903,3:12.441,7,12.058,3:12.638,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,11.873,3:24.310,2,11.844,3:24.087,,,,1,11.398,3:23.674,4,12.054,3:24.172,6,12.016,3:24.354,3,11.648,3:24.088,7,11.834,3:24.472,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,11.240,3:35.549,3,11.190,3:35.277,,,,2,11.568,3:35.242,4,11.176,3:35.347,6,11.281,3:35.634,1,11.026,3:35.114,7,11.242,3:35.714,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
6,11.490,3:47.039,3,11.601,3:46.877,,,,2,11.483,3:46.724,5,11.594,3:46.941,4,11.290,3:46.924,1,11.325,3:46.438,7,11.478,3:47.191,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
3,11.199,3:58.238,4,11.363,3:58.240,,,,1,11.261,3:57.985,5,11.389,3:58.330,6,11.464,3:58.388,2,11.568,3:58.006,7,11.475,3:58.665,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,11.154,4:09.391,4,11.023,4:09.262,,,,2,11.073,4:09.058,3,10.904,4:09.234,6,11.221,4:09.609,1,11.050,4:09.055,7,11.038,4:09.703,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
5,10.268,4:19.658,3,9.974,4:19.236,,,,2,9.916,4:18.974,1,9.623,4:18.857,6,10.402,4:20.010,4,10.496,4:19.551,7,10.753,4:20.455,2004-2005,2005 Winter Universiade,3000m,m,Heats,2
