START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.68,12.68,2,12.85,12.85,3,13.33,13.33,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.43,22.11,2,9.53,22.38,3,9.67,23.00,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.31,31.42,2,9.65,32.03,3,10.42,33.42,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.44,40.86,2,9.76,41.79,3,8.57,41.99,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.59,50.45,3,15.30,57.09,2,9.79,51.78,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.70,1:00.15,3,12.67,1:09.76,2,9.83,1:01.61,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.53,1:09.68,3,9.71,1:19.47,2,13.66,1:15.27,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.56,1:19.24,3,9.50,1:28.97,2,11.88,1:27.15,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.57,1:28.81,3,9.81,1:38.78,2,10.30,1:37.45,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.82,1:38.63,3,10.17,1:48.95,2,9.80,1:47.25,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.40,1:48.03,3,9.33,1:58.28,2,9.96,1:57.21,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.83,1:57.86,3,10.03,2:08.31,2,10.05,2:07.26,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.54,2:07.40,3,9.79,2:18.10,2,10.22,2:17.48,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.61,2:17.01,3,9.52,2:27.62,2,9.80,2:27.28,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.58,2:26.59,3,10.27,2:37.89,2,9.47,2:36.75,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.74,2:36.33,3,15.61,2:53.50,2,9.78,2:46.53,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.71,2:46.04,3,14.54,3:08.04,2,9.96,2:56.49,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,10.18,2:56.22,3,10.13,3:18.17,2,9.96,3:06.45,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.77,3:05.99,3,10.72,3:28.89,2,10.16,3:16.61,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.46,3:15.45,3,10.64,3:39.53,2,9.95,3:26.56,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.56,3:25.01,3,10.70,3:50.23,2,9.83,3:36.39,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.80,3:34.81,3,10.37,4:00.60,2,10.93,3:47.32,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.80,3:44.61,3,9.71,4:10.31,2,9.08,3:56.40,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.76,3:54.37,3,11.32,4:21.63,2,10.04,4:06.44,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.58,4:03.95,3,10.51,4:32.14,2,10.23,4:16.67,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.38,4:13.33,3,10.16,4:42.30,2,10.87,4:27.54,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
1,9.50,4:22.827,3,10.45,4:52.749,2,8.94,4:36.480,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,w,Heats,2
