START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,12.40,12.40,3,12.84,12.84,4,13.06,13.06,2,12.60,12.60,5,13.31,13.31,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
1,18.46,30.86,3,18.38,31.22,4,18.39,31.45,2,18.41,31.01,5,18.32,31.63,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
1,16.22,47.08,3,16.14,47.36,4,16.06,47.51,2,16.19,47.20,5,16.04,47.67,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
2,14.90,1:01.98,3,14.77,1:02.13,4,14.75,1:02.26,1,14.58,1:01.78,5,14.75,1:02.42,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,13.36,1:15.34,3,13.03,1:15.16,5,13.20,1:15.46,1,13.34,1:15.12,2,12.70,1:15.12,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,10.72,1:26.06,3,10.60,1:25.76,5,10.69,1:26.15,2,10.47,1:25.59,1,10.38,1:25.50,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,10.23,1:36.29,1,10.08,1:35.84,5,10.25,1:36.40,3,10.50,1:36.09,2,10.50,1:36.00,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,9.99,1:46.28,1,10.10,1:45.94,5,9.96,1:46.36,3,10.07,1:46.16,2,10.03,1:46.03,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,10.04,1:56.32,1,10.06,1:56.00,5,10.06,1:56.42,3,9.99,1:56.15,2,10.01,1:56.04,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
4,9.77,2:06.09,1,9.66,2:05.66,5,9.79,2:06.21,2,9.70,2:05.85,3,10.00,2:06.04,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
3,9.30,2:15.39,1,9.62,2:15.28,5,9.42,2:15.63,2,9.53,2:15.38,4,9.51,2:15.55,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
1,9.49,2:24.88,2,9.62,2:24.90,3,9.47,2:25.10,4,9.78,2:25.16,5,9.67,2:25.22,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
1,9.54,2:34.42,3,9.80,2:34.70,2,9.33,2:34.43,5,9.77,2:34.93,4,9.54,2:34.76,,,,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
1,9.83,2:44.251,4,9.96,2:44.651,3,10.02,2:44.448,0,,PEN,2,9.66,2:44.419,0,,DNS,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,w,FinalB,1
