START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,8.52,8.52,3,8.76,8.76,4,9.08,9.08,5,9.22,9.22,1,8.32,8.32,6,9.37,9.37,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
2,10.84,19.36,4,10.68,19.44,3,10.29,19.37,5,10.38,19.60,1,10.67,18.99,6,10.42,19.79,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,10.14,29.50,4,10.17,29.61,2,9.89,29.26,5,10.08,29.68,1,10.16,29.15,6,10.16,29.95,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,10.00,39.50,4,10.02,39.63,2,9.94,39.20,5,10.05,39.73,1,9.96,39.11,6,9.95,39.90,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,10.02,49.52,4,9.99,49.62,2,9.90,49.10,5,10.13,49.86,1,9.85,48.96,6,10.12,50.02,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.74,59.26,4,9.75,59.37,2,9.60,58.70,5,9.64,59.50,1,9.63,58.59,6,10.01,1:00.03,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.71,1:08.97,4,9.71,1:09.08,2,9.66,1:08.36,5,10.09,1:09.59,1,9.67,1:08.26,6,11.30,1:11.33,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.68,1:18.65,4,9.67,1:18.75,2,9.68,1:18.04,5,10.11,1:19.70,1,9.69,1:17.95,6,12.49,1:23.82,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.62,1:28.27,4,9.61,1:28.36,2,9.67,1:27.71,5,10.24,1:29.94,1,9.67,1:27.62,6,13.28,1:37.10,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.76,1:38.03,4,9.67,1:38.03,2,9.93,1:37.64,5,10.74,1:40.68,1,9.92,1:37.54,6,14.47,1:51.57,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
4,9.52,1:47.55,3,9.42,1:47.45,1,9.66,1:47.30,5,10.92,1:51.60,2,9.81,1:47.35,6,13.31,2:04.88,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
3,9.64,1:57.19,2,9.63,1:57.08,1,9.76,1:57.06,5,11.56,2:03.16,4,10.27,1:57.62,6,14.72,2:19.60,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
2,9.47,2:06.66,1,9.49,2:06.57,3,9.86,2:06.92,5,12.26,2:15.42,4,10.46,2:08.08,6,13.09,2:32.69,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
1,9.46,2:16.117,2,9.56,2:16.126,3,9.96,2:16.878,5,11.57,2:26.981,4,10.88,2:18.953,6,14.66,2:47.345,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1500m,m,Heats,2
