START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,8.76,8.76,6,8.87,8.87,7,9.26,9.26,3,8.64,8.64,1,8.45,8.45,4,8.67,8.67,2,8.56,8.56,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
5,11.89,20.65,6,11.83,20.70,7,11.70,20.96,3,11.78,20.42,2,11.86,20.31,4,11.84,20.51,1,11.63,20.19,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
5,11.39,32.04,6,11.42,32.12,7,11.35,32.31,3,11.35,31.77,2,11.33,31.64,4,11.42,31.93,1,11.33,31.52,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
5,10.84,42.88,6,10.89,43.01,7,10.91,43.22,4,11.00,42.77,2,11.00,42.64,3,10.80,42.73,1,10.98,42.50,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
5,10.33,53.21,6,10.29,53.30,7,10.26,53.48,4,10.35,53.12,2,10.29,52.93,3,10.29,53.02,1,10.34,52.84,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
5,10.08,1:03.29,6,10.10,1:03.40,7,10.11,1:03.59,1,9.78,1:02.90,3,10.17,1:03.10,4,10.17,1:03.19,2,10.14,1:02.98,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
4,9.84,1:13.13,5,9.86,1:13.26,7,9.95,1:13.54,2,10.03,1:12.93,3,9.94,1:13.04,6,10.20,1:13.39,1,9.83,1:12.81,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
2,9.80,1:22.93,4,9.81,1:23.07,7,9.83,1:23.37,3,10.08,1:23.01,5,10.06,1:23.10,6,9.86,1:23.25,1,10.01,1:22.82,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.71,1:32.64,3,9.73,1:32.80,7,9.90,1:33.27,4,9.90,1:32.91,5,9.91,1:33.01,6,9.88,1:33.13,2,9.87,1:32.69,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.49,1:42.13,3,9.50,1:42.30,7,9.42,1:42.69,4,9.48,1:42.39,5,9.48,1:42.49,6,9.42,1:42.55,2,9.52,1:42.21,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.33,1:51.46,3,9.40,1:51.70,7,9.45,1:52.14,4,9.41,1:51.80,5,9.43,1:51.92,6,9.49,1:52.04,2,9.38,1:51.59,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.44,2:00.90,3,9.39,2:01.09,6,9.20,2:01.34,4,9.40,2:01.20,5,9.42,2:01.34,7,9.34,2:01.38,2,9.40,2:00.99,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.48,2:10.38,3,9.47,2:10.56,7,9.46,2:10.80,4,9.40,2:10.60,5,9.33,2:10.67,6,9.38,2:10.76,2,9.51,2:10.50,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
1,9.85,2:20.223,3,25.27,2:35.828,0,,PEN,2,9.69,2:20.282,0,,PEN,0,,PEN,0,,PEN,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,3
