START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.57,9.57,3,9.88,9.88,4,10.01,10.01,5,10.13,10.13,2,9.72,9.72,6,10.23,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,14.24,23.81,2,14.04,23.92,5,14.07,24.08,3,13.84,23.97,4,14.35,24.07,6,13.97,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,12.35,36.16,2,12.29,36.21,5,12.40,36.48,3,12.39,36.36,4,12.38,36.45,6,12.47,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
2,10.82,46.98,4,11.00,47.21,5,10.79,47.27,3,10.74,47.10,1,10.42,46.87,6,10.63,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,10.17,57.15,4,10.22,57.43,6,10.33,57.60,3,10.31,57.41,2,10.42,57.29,5,10.26,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,9.67,1:06.82,2,9.42,1:06.85,6,9.66,1:07.26,5,9.76,1:07.17,4,9.74,1:07.03,3,9.36,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,9.41,1:16.23,2,9.41,1:16.26,6,9.45,1:16.71,5,9.33,1:16.50,4,9.45,1:16.48,3,9.48,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,9.24,1:25.47,2,9.31,1:25.57,5,9.18,1:25.89,6,9.55,1:26.05,4,9.28,1:25.76,3,9.25,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,9.22,1:34.69,2,9.24,1:34.81,5,9.19,1:35.08,6,9.16,1:35.21,4,9.17,1:34.93,3,9.24,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,8.88,1:43.57,3,8.88,1:43.69,5,8.79,1:43.87,6,8.77,1:43.98,2,8.75,1:43.68,4,8.88,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,8.71,1:52.28,2,8.69,1:52.38,5,8.77,1:52.64,4,8.57,1:52.55,3,8.79,1:52.47,6,32.11,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
1,8.74,2:01.02,3,8.78,2:01.16,5,8.63,2:01.27,4,8.71,2:01.26,2,8.60,2:01.07,,,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
3,9.01,2:10.03,2,8.78,2:09.94,4,8.81,2:10.08,4,8.82,2:10.08,1,8.76,2:09.83,,,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
5,9.24,2:19.277,2,8.96,2:18.90,4,9.11,2:19.19,3,8.86,2:18.94,1,8.99,2:18.82,,,,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Semifinals,3
