START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,12.96,,1,12.81,12.81,4,13.04,13.04,2,12.83,12.83,5,13.07,13.07,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
2,9.31,,1,9.32,22.13,4,9.32,22.36,5,9.55,22.38,2,9.20,22.27,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
3,9.12,,1,9.12,31.25,4,9.18,31.54,5,9.25,31.63,2,9.04,31.31,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
3,9.20,,1,9.19,40.44,4,9.17,40.71,5,9.17,40.80,2,9.20,40.51,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
3,9.00,,1,9.07,49.51,4,9.07,49.78,5,9.05,49.85,2,9.07,49.58,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
5,10.15,,4,10.03,59.54,2,8.82,58.60,3,8.87,58.72,1,9.01,58.59,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
5,9.89,,4,10.04,1:09.58,1,8.71,1:07.31,2,8.83,1:07.55,3,9.16,1:07.75,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
4,10.15,,5,10.33,1:19.91,1,8.73,1:16.04,2,8.88,1:16.43,3,9.28,1:17.03,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
4,10.07,,5,10.04,1:29.95,1,8.95,1:24.99,2,9.00,1:25.439,3,9.68,1:26.715,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,m,Rep.Semifinals,2
