START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,13.15,13.15,3,13.24,13.24,2,13.23,13.23,5,13.45,13.45,4,13.41,13.41,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
2,10.07,23.22,3,10.06,23.30,1,9.86,23.09,5,10.03,23.48,4,9.97,23.38,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.53,32.75,4,9.65,32.95,2,9.72,32.81,5,9.63,33.11,3,9.51,32.89,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.46,42.21,4,9.54,42.49,2,9.47,42.28,5,9.49,42.60,3,9.49,42.38,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.45,51.66,4,9.45,51.94,3,9.50,51.78,5,9.44,52.04,2,9.40,51.78,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.10,1:00.76,3,9.06,1:01.00,4,9.23,1:01.01,5,9.11,1:01.15,2,9.07,1:00.85,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,8.99,1:09.75,3,9.00,1:10.00,5,9.46,1:10.47,4,9.21,1:10.36,2,9.02,1:09.87,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.00,1:18.75,3,9.07,1:19.07,5,9.32,1:19.79,4,8.98,1:19.34,2,8.95,1:18.82,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
1,9.12,1:27.867,4,9.32,1:28.381,5,9.81,1:29.596,3,8.98,1:28.311,2,9.12,1:27.939,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,FinalB,1
