START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.73,9.73,4,10.06,10.06,6,10.52,,5,10.28,10.28,3,9.94,9.94,1,9.57,9.57,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,14.56,24.29,4,14.45,24.51,6,14.34,,5,14.40,24.68,3,14.45,24.39,1,14.53,24.10,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,14.09,38.38,4,14.19,38.70,6,14.31,,5,14.20,38.88,3,14.15,38.54,1,14.12,38.22,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,13.15,51.53,4,13.07,51.77,6,12.90,,5,13.04,51.92,3,13.10,51.64,1,13.16,51.38,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
3,13.21,1:04.74,4,13.09,1:04.86,6,13.17,,5,13.13,1:05.05,2,12.96,1:04.60,1,13.11,1:04.49,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
3,12.00,1:16.74,4,11.99,1:16.85,5,11.81,,6,12.24,1:17.29,2,12.01,1:16.61,1,12.03,1:16.52,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
3,10.83,1:27.57,4,10.81,1:27.66,5,10.74,,6,10.66,1:27.95,2,10.84,1:27.45,1,10.84,1:27.36,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
3,10.26,1:37.83,4,10.31,1:37.97,6,10.34,,5,10.15,1:38.10,2,10.32,1:37.77,1,10.39,1:37.75,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,9.25,1:47.08,3,9.14,1:47.11,6,9.42,,5,9.31,1:47.41,1,9.23,1:47.00,4,9.55,1:47.30,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,9.12,1:56.20,3,9.14,1:56.25,6,9.04,,5,9.10,1:56.51,1,9.01,1:56.01,4,8.98,1:56.28,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,8.88,2:05.08,4,9.43,2:05.68,6,26.50,,5,24.69,2:21.20,1,8.86,2:04.87,3,9.03,2:05.31,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
2,8.95,2:14.03,4,9.01,2:14.69,6,43.67,,5,21.14,2:42.34,1,9.09,2:13.96,3,8.94,2:14.25,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
1,9.38,2:23.41,4,9.12,2:23.81,6,17.36,,5,13.95,2:56.29,2,9.57,2:23.53,3,9.29,2:23.54,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
1,9.79,2:33.182,2,9.50,2:33.298,6,13.52,,5,12.45,3:08.719,4,10.77,2:34.282,3,10.04,2:33.565,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,RankingFinals,3
