START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,7.24,7.24,5,8.02,8.02,1,7.06,7.06,4,7.66,7.66,3,7.42,7.42,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,5
2,9.39,16.63,5,9.81,17.83,1,8.99,16.05,4,9.56,17.22,3,9.45,16.87,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,5
2,8.99,25.62,5,9.40,27.23,1,8.66,24.71,4,9.18,26.40,3,9.30,26.17,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,5
2,9.26,34.88,5,9.42,36.65,1,8.68,33.39,4,9.32,35.72,3,9.39,35.56,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,5
2,9.52,44.40,5,9.63,46.28,1,8.92,42.31,4,9.80,45.52,3,9.63,45.19,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,m,Preliminaries,5
